Date,State,Confirmed,Deceased,Recovered
06-Jul-20,KA,1843,30,680
06-Jul-20,KL,193,2,167
06-Jul-20,LA,0,0,10
06-Jul-20,LD,0,0,0
06-Jul-20,MH,5368,204,3522
06-Jul-20,ML,16,0,0
06-Jul-20,MN,24,0,45
06-Jul-20,MP,354,9,168
06-Jul-20,MZ,11,0,0
06-Jul-20,NL,35,0,12
06-Jul-20,OR,456,2,262
06-Jul-20,PB,208,5,86
06-Jul-20,PY,65,0,32
06-Jul-20,RJ,524,5,350
06-Jul-20,SK,0,0,4
06-Jul-20,TG,1831,11,2078
06-Jul-20,TN,3827,61,3793
06-Jul-20,TR,111,0,13
06-Jul-20,TT,22500,473,15315
06-Jul-20,UN,284,0,0
06-Jul-20,UP,929,24,348
06-Jul-20,UT,37,0,62
06-Jul-20,WB,861,22,524
06-Jun-20,AN,0,0,0
06-Jun-20,AP,210,0,75
06-Jun-20,AR,2,0,0
06-Jun-20,AS,230,0,79
06-Jun-20,BR,233,0,65
06-Jun-20,CH,3,0,0
06-Jun-20,CT,60,2,28
06-Jun-20,DD,0,0,0
06-Jun-20,DL,1320,53,349
06-Jun-20,DN,5,0,0
06-Jun-20,GA,71,0,0
06-Jun-20,GJ,498,29,313
06-Jun-20,HP,7,0,5
06-Jun-20,HR,355,0,71
06-Jun-20,JH,106,0,38
06-Jun-20,JK,143,3,40
06-Jun-20,KA,378,2,280
06-Jun-20,KL,108,1,50
06-Jun-20,LA,2,0,2
06-Jun-20,LD,0,0,0
06-Jun-20,MH,2739,120,2243
06-Jun-20,ML,0,0,0
06-Jun-20,MN,25,0,14
06-Jun-20,MP,232,15,230
06-Jun-20,MZ,0,0,0
06-Jun-20,NL,0,0,8
06-Jun-20,OR,173,0,112
06-Jun-20,PB,54,2,23
06-Jun-20,PY,3,0,5
06-Jun-20,RJ,253,13,142
06-Jun-20,SK,4,0,0
06-Jun-20,TG,206,10,83
06-Jun-20,TN,1458,19,633
06-Jun-20,TR,55,0,0
06-Jun-20,TT,10408,297,5433
06-Jun-20,UN,582,0,0
06-Jun-20,UP,370,11,260
06-Jun-20,UT,88,0,78
06-Jun-20,WB,435,17,207
06-May-20,AN,0,0,0
06-May-20,AP,60,2,140
06-May-20,AR,0,0,0
06-May-20,AS,1,0,2
06-May-20,BR,7,0,0
06-May-20,CH,5,0,0
06-May-20,CT,0,0,0
06-May-20,DD,0,0,0
06-May-20,DL,428,1,74
06-May-20,DN,0,0,0
06-May-20,GA,0,0,0
06-May-20,GJ,380,28,119
06-May-20,HP,1,0,0
06-May-20,HR,46,1,4
06-May-20,JH,2,0,4
06-May-20,JK,34,0,2
06-May-20,KA,20,0,23
06-May-20,KL,0,0,7
06-May-20,LA,0,0,0
06-May-20,LD,0,0,0
06-May-20,MH,1233,34,275
06-May-20,ML,0,0,0
06-May-20,MN,0,0,0
06-May-20,MP,89,9,99
06-May-20,MZ,0,0,0
06-May-20,NL,0,0,0
06-May-20,OR,28,0,1
06-May-20,PB,75,2,2
06-May-20,PY,0,0,0
06-May-20,RJ,159,4,214
06-May-20,SK,0,0,0
06-May-20,TG,11,0,20
06-May-20,TN,771,2,31
06-May-20,TR,22,0,0
06-May-20,TT,3602,91,1161
06-May-20,UN,0,0,0
06-May-20,UP,118,4,143
06-May-20,UT,0,0,0
06-May-20,WB,112,4,1
07-Apr-20,AN,0,0,0
07-Apr-20,AP,11,1,0
07-Apr-20,AR,0,0,0
07-Apr-20,AS,2,0,0
07-Apr-20,BR,6,0,6
07-Apr-20,CH,0,0,2
07-Apr-20,CT,0,0,1
07-Apr-20,DD,0,0,0
07-Apr-20,DL,51,2,4
07-Apr-20,DN,0,0,0
07-Apr-20,GA,0,0,0
07-Apr-20,GJ,29,2,3
07-Apr-20,HP,9,0,1
07-Apr-20,HR,33,0,2
07-Apr-20,JH,0,0,0
07-Apr-20,JK,16,1,0
07-Apr-20,KA,12,0,5
07-Apr-20,KL,9,0,12
07-Apr-20,LA,0,0,0
07-Apr-20,LD,0,0,0
07-Apr-20,MH,150,12,9
07-Apr-20,ML,0,0,0
07-Apr-20,MN,0,0,0
07-Apr-20,MP,34,6,10
07-Apr-20,MZ,0,0,0
07-Apr-20,NL,0,0,0
07-Apr-20,OR,2,1,0
07-Apr-20,PB,20,1,10
07-Apr-20,PY,0,0,1
07-Apr-20,RJ,42,0,0
07-Apr-20,SK,0,0,0
07-Apr-20,TG,40,0,0
07-Apr-20,TN,69,1,6
07-Apr-20,TR,0,0,0
07-Apr-20,TT,572,27,75
07-Apr-20,UN,0,0,0
07-Apr-20,UP,27,0,0
07-Apr-20,UT,0,0,0
07-Apr-20,WB,11,0,3
07-Jul-20,AN,6,0,0
07-Jul-20,AP,1178,13,825
07-Jul-20,AR,6,0,13
07-Jul-20,AS,814,2,388
07-Jul-20,BR,385,1,324
07-Jul-20,CH,5,1,0
07-Jul-20,CT,110,0,84
07-Jul-20,DD,0,0,0
07-Jul-20,DL,2008,50,2129
07-Jul-20,DN,27,1,10
07-Jul-20,GA,90,1,95
07-Jul-20,GJ,778,17,421
07-Jul-20,HP,6,0,27
07-Jul-20,HR,495,3,310
07-Jul-20,JH,164,2,36
07-Jul-20,JK,256,5,81
07-Jul-20,KA,1498,15,571
07-Jul-20,KL,272,0,111
07-Jul-20,LA,36,0,24
07-Jul-20,LD,0,0,0
07-Jul-20,MH,5134,224,3296
07-Jul-20,ML,6,0,0
07-Jul-20,MN,40,0,37
07-Jul-20,MP,343,5,189
07-Jul-20,MZ,1,0,6
07-Jul-20,NL,19,0,60
07-Jul-20,OR,571,6,217
07-Jul-20,PB,258,6,60
07-Jul-20,PY,32,0,37
07-Jul-20,RJ,716,11,297
07-Jul-20,SK,2,0,0
07-Jul-20,TG,1879,7,1506
07-Jul-20,TN,3616,65,4545
07-Jul-20,TR,24,0,29
07-Jul-20,TT,23147,479,16836
07-Jul-20,UN,121,0,0
07-Jul-20,UP,1332,18,518
07-Jul-20,UT,69,1,35
07-Jul-20,WB,850,25,555
07-Jun-20,AN,0,0,0
07-Jun-20,AP,199,2,29
07-Jun-20,AR,3,0,0
07-Jun-20,AS,208,0,48
07-Jun-20,BR,239,1,107
07-Jun-20,CH,2,0,1
07-Jun-20,CT,150,0,7
07-Jun-20,DD,0,0,0
07-Jun-20,DL,1282,51,335
07-Jun-20,DN,1,0,1
07-Jun-20,GA,33,0,0
07-Jun-20,GJ,480,30,319
07-Jun-20,HP,11,0,28
07-Jun-20,HR,496,4,194
07-Jun-20,JH,75,0,17
07-Jun-20,JK,620,2,90
07-Jun-20,KA,239,2,159
07-Jun-20,KL,107,0,41
07-Jun-20,LA,4,0,0
07-Jun-20,LD,0,0,0
07-Jun-20,MH,3007,91,1924
07-Jun-20,ML,3,0,0
07-Jun-20,MN,15,0,0
07-Jun-20,MP,173,13,223
07-Jun-20,MZ,10,0,0
07-Jun-20,NL,9,0,0
07-Jun-20,OR,75,1,178
07-Jun-20,PB,93,1,14
07-Jun-20,PY,12,0,1
07-Jun-20,RJ,262,9,253
07-Jun-20,SK,0,0,0
07-Jun-20,TG,154,14,32
07-Jun-20,TN,1515,18,604
07-Jun-20,TR,53,0,19
07-Jun-20,TT,10882,261,5191
07-Jun-20,UN,418,0,0
07-Jun-20,UP,433,7,277
07-Jun-20,UT,52,2,106
07-Jun-20,WB,449,13,184
07-May-20,AN,0,0,1
07-May-20,AP,56,2,51
07-May-20,AR,0,0,0
07-May-20,AS,8,0,0
07-May-20,BR,8,1,60
07-May-20,CH,11,0,0
07-May-20,CT,0,0,0
07-May-20,DD,0,0,0
07-May-20,DL,448,1,389
07-May-20,DN,0,0,0
07-May-20,GA,0,0,0
07-May-20,GJ,388,29,209
07-May-20,HP,3,0,0
07-May-20,HR,31,0,0
07-May-20,JH,5,0,4
07-May-20,JK,18,1,13
07-May-20,KA,12,1,12
07-May-20,KL,0,0,5
07-May-20,LA,0,0,0
07-May-20,LD,0,0,0
07-May-20,MH,1216,43,207
07-May-20,ML,0,0,0
07-May-20,MN,0,0,0
07-May-20,MP,114,8,132
07-May-20,MZ,0,0,0
07-May-20,NL,0,0,0
07-May-20,OR,14,0,1
07-May-20,PB,118,1,14
07-May-20,PY,0,0,0
07-May-20,RJ,110,6,150
07-May-20,SK,0,0,0
07-May-20,TG,15,0,45
07-May-20,TN,580,2,31
07-May-20,TR,24,0,0
07-May-20,TT,3344,104,1475
07-May-20,UN,0,0,0
07-May-20,UP,73,2,120
07-May-20,UT,0,0,0
07-May-20,WB,92,7,31
08-Apr-20,AN,1,0,0
08-Apr-20,AP,34,0,1
08-Apr-20,AR,0,0,0
08-Apr-20,AS,0,0,0
08-Apr-20,BR,1,0,0
08-Apr-20,CH,0,0,0
08-Apr-20,CT,0,0,0
08-Apr-20,DD,0,0,0
08-Apr-20,DL,93,0,1
08-Apr-20,DN,0,0,0
08-Apr-20,GA,0,0,0
08-Apr-20,GJ,11,2,0
08-Apr-20,HP,0,0,0
08-Apr-20,HR,24,0,1
08-Apr-20,JH,0,0,0
08-Apr-20,JK,33,0,2
08-Apr-20,KA,6,1,3
08-Apr-20,KL,9,0,13
08-Apr-20,LA,0,0,0
08-Apr-20,LD,0,0,0
08-Apr-20,MH,117,8,38
08-Apr-20,ML,0,0,0
08-Apr-20,MN,0,0,0
08-Apr-20,MP,51,3,4
08-Apr-20,MZ,0,0,0
08-Apr-20,NL,0,0,0
08-Apr-20,OR,0,0,0
08-Apr-20,PB,7,1,0
08-Apr-20,PY,0,0,0
08-Apr-20,RJ,40,1,20
08-Apr-20,SK,0,0,0
08-Apr-20,TG,49,0,0
08-Apr-20,TN,48,1,2
08-Apr-20,TR,0,0,0
08-Apr-20,TT,565,20,96
08-Apr-20,UN,0,0,0
08-Apr-20,UP,29,1,10
08-Apr-20,UT,4,0,1
08-Apr-20,WB,8,2,0
08-Jul-20,AN,2,0,0
08-Jul-20,AP,1062,12,1356
08-Jul-20,AR,11,0,4
08-Jul-20,AS,696,6,397
08-Jul-20,BR,749,2,203
08-Jul-20,CH,15,0,1
08-Jul-20,CT,111,0,107
08-Jul-20,DD,0,0,0
08-Jul-20,DL,2033,48,3982
08-Jul-20,DN,15,0,11
08-Jul-20,GA,136,0,51
08-Jul-20,GJ,783,16,569
08-Jul-20,HP,18,0,43
08-Jul-20,HR,691,3,461
08-Jul-20,JH,116,0,66
08-Jul-20,JK,330,6,168
08-Jul-20,KA,2062,54,778
08-Jul-20,KL,301,0,107
08-Jul-20,LA,6,0,28
08-Jul-20,LD,0,0,0
08-Jul-20,MH,6603,198,4634
08-Jul-20,ML,6,0,2
08-Jul-20,MN,5,0,22
08-Jul-20,MP,409,7,219
08-Jul-20,MZ,5,0,4
08-Jul-20,NL,13,0,1
08-Jul-20,OR,527,7,303
08-Jul-20,PB,158,3,274
08-Jul-20,PY,110,0,67
08-Jul-20,RJ,659,10,291
08-Jul-20,SK,6,0,6
08-Jul-20,TG,1924,11,992
08-Jul-20,TN,3756,64,3051
08-Jul-20,TR,57,0,76
08-Jul-20,TT,25561,491,19508
08-Jul-20,UN,-16,0,0
08-Jul-20,UP,1188,18,704
08-Jul-20,UT,28,3,29
08-Jul-20,WB,986,23,501
08-Jun-20,AN,0,0,0
08-Jun-20,AP,154,0,42
08-Jun-20,AR,6,0,0
08-Jun-20,AS,154,0,148
08-Jun-20,BR,177,1,137
08-Jun-20,CH,6,0,11
08-Jun-20,CT,124,0,69
08-Jun-20,DD,0,0,0
08-Jun-20,DL,1007,62,358
08-Jun-20,DN,2,0,0
08-Jun-20,GA,30,0,2
08-Jun-20,GJ,477,31,321
08-Jun-20,HP,10,0,5
08-Jun-20,HR,406,11,226
08-Jun-20,JH,187,0,29
08-Jun-20,JK,198,4,108
08-Jun-20,KA,308,3,309
08-Jun-20,KL,91,1,11
08-Jun-20,LA,0,0,0
08-Jun-20,LD,0,0,0
08-Jun-20,MH,2554,109,1661
08-Jun-20,ML,3,0,0
08-Jun-20,MN,100,0,6
08-Jun-20,MP,237,2,205
08-Jun-20,MZ,8,0,0
08-Jun-20,NL,6,0,0
08-Jun-20,OR,138,0,99
08-Jun-20,PB,55,2,22
08-Jun-20,PY,9,0,4
08-Jun-20,RJ,277,6,363
08-Jun-20,SK,0,0,0
08-Jun-20,TG,92,5,0
08-Jun-20,TN,1562,17,528
08-Jun-20,TR,38,0,0
08-Jun-20,TT,8536,271,5171
08-Jun-20,UN,-773,0,0
08-Jun-20,UP,411,8,159
08-Jun-20,UT,56,0,186
08-Jun-20,WB,426,9,162
08-May-20,AN,0,0,0
08-May-20,AP,54,3,62
08-May-20,AR,0,0,0
08-May-20,AS,6,1,0
08-May-20,BR,29,0,49
08-May-20,CH,11,1,0
08-May-20,CT,0,0,2
08-May-20,DD,0,0,0
08-May-20,DL,338,2,89
08-May-20,DN,0,0,0
08-May-20,GA,0,0,0
08-May-20,GJ,390,24,163
08-May-20,HP,4,0,0
08-May-20,HR,22,1,19
08-May-20,JH,22,0,0
08-May-20,JK,30,0,29
08-May-20,KA,48,0,10
08-May-20,KL,1,0,10
08-May-20,LA,0,0,1
08-May-20,LD,0,0,0
08-May-20,MH,1089,37,169
08-May-20,ML,0,0,0
08-May-20,MN,0,0,0
08-May-20,MP,89,7,118
08-May-20,MZ,0,0,0
08-May-20,NL,0,0,0
08-May-20,OR,51,0,1
08-May-20,PB,87,1,3
08-May-20,PY,1,0,2
08-May-20,RJ,152,4,122
08-May-20,SK,0,0,0
08-May-20,TG,10,0,34
08-May-20,TN,600,3,58
08-May-20,TR,30,0,0
08-May-20,TT,3339,97,1111
08-May-20,UN,0,0,0
08-May-20,UP,143,4,137
08-May-20,UT,2,0,6
08-May-20,WB,130,9,27
09-Apr-20,AN,0,0,10
09-Apr-20,AP,15,2,4
09-Apr-20,AR,0,0,0
09-Apr-20,AS,1,0,0
09-Apr-20,BR,19,0,0
09-Apr-20,CH,0,0,0
09-Apr-20,CT,8,0,0
09-Apr-20,DD,0,0,0
09-Apr-20,DL,51,3,4
09-Apr-20,DN,0,0,0
09-Apr-20,GA,0,0,0
09-Apr-20,GJ,76,2,1
09-Apr-20,HP,1,0,0
09-Apr-20,HR,3,0,0
09-Apr-20,JH,9,1,0
09-Apr-20,JK,26,1,0
09-Apr-20,KA,16,1,2
09-Apr-20,KL,12,0,13
09-Apr-20,LA,0,0,0
09-Apr-20,LD,0,0,0
09-Apr-20,MH,229,25,8
09-Apr-20,ML,0,0,0
09-Apr-20,MN,0,0,0
09-Apr-20,MP,70,9,0
09-Apr-20,MZ,0,0,0
09-Apr-20,NL,0,0,0
09-Apr-20,OR,6,0,0
09-Apr-20,PB,24,1,4
09-Apr-20,PY,0,0,0
09-Apr-20,RJ,80,0,15
09-Apr-20,SK,0,0,0
09-Apr-20,TG,18,1,0
09-Apr-20,TN,96,0,6
09-Apr-20,TR,0,0,0
09-Apr-20,TT,813,46,70
09-Apr-20,UN,0,0,0
09-Apr-20,UP,49,0,0
09-Apr-20,UT,0,0,0
09-Apr-20,WB,4,0,3
09-Jun-20,AN,1,0,0
09-Jun-20,AP,69,2,48
09-Jun-20,AR,0,0,1
09-Jun-20,AS,215,1,312
09-Jun-20,BR,208,2,228
09-Jun-20,CH,6,0,0
09-Jun-20,CT,14,1,12
09-Jun-20,DD,0,0,0
09-Jun-20,DL,1366,31,504
09-Jun-20,DN,2,0,0
09-Jun-20,GA,29,0,0
09-Jun-20,GJ,470,33,409
09-Jun-20,HP,16,0,14
09-Jun-20,HR,355,6,107
09-Jun-20,JH,126,1,40
09-Jun-20,JK,61,3,182
09-Jun-20,KA,161,2,164
09-Jun-20,KL,91,0,34
09-Jun-20,LA,5,0,0
09-Jun-20,LD,0,0,0
09-Jun-20,MH,2258,120,1664
09-Jun-20,ML,4,0,0
09-Jun-20,MN,32,0,6
09-Jun-20,MP,211,6,193
09-Jun-20,MZ,46,0,0
09-Jun-20,NL,5,0,2
09-Jun-20,OR,146,0,140
09-Jun-20,PB,56,2,39
09-Jun-20,PY,4,0,2
09-Jun-20,RJ,369,9,211
09-Jun-20,SK,6,0,3
09-Jun-20,TG,178,6,0
09-Jun-20,TN,1685,18,798
09-Jun-20,TR,26,1,0
09-Jun-20,TT,9981,272,5634
09-Jun-20,UN,874,0,0
09-Jun-20,UP,388,18,325
09-Jun-20,UT,126,0,41
09-Jun-20,WB,372,10,155
09-May-20,AN,0,0,0
09-May-20,AP,43,3,45
09-May-20,AR,0,0,0
09-May-20,AS,2,-1,0
09-May-20,BR,32,0,51
09-May-20,CH,23,0,3
09-May-20,CT,0,0,5
09-May-20,DD,0,0,0
09-May-20,DL,224,0,0
09-May-20,DN,0,0,0
09-May-20,GA,0,0,0
09-May-20,GJ,394,23,219
09-May-20,HP,2,0,1
09-May-20,HR,28,1,11
09-May-20,JH,2,0,37
09-May-20,JK,13,0,4
09-May-20,KA,41,0,10
09-May-20,KL,2,0,1
09-May-20,LA,0,0,0
09-May-20,LD,0,0,0
09-May-20,MH,1165,48,330
09-May-20,ML,1,0,0
09-May-20,MN,0,0,0
09-May-20,MP,116,11,131
09-May-20,MZ,0,0,0
09-May-20,NL,0,0,0
09-May-20,OR,82,1,5
09-May-20,PB,31,2,5
09-May-20,PY,0,0,0
09-May-20,RJ,129,3,151
09-May-20,SK,0,0,0
09-May-20,TG,31,1,24
09-May-20,TN,526,4,219
09-May-20,TR,17,0,0
09-May-20,TT,3175,115,1414
09-May-20,UN,0,0,0
09-May-20,UP,159,8,112
09-May-20,UT,4,0,1
09-May-20,WB,108,11,49
10-Apr-20,AN,0,0,0
10-Apr-20,AP,18,0,0
10-Apr-20,AR,0,0,0
10-Apr-20,AS,0,1,0
10-Apr-20,BR,2,0,0
10-Apr-20,CH,1,0,0
10-Apr-20,CT,0,0,0
10-Apr-20,DD,0,0,0
10-Apr-20,DL,183,2,2
10-Apr-20,DN,0,0,0
10-Apr-20,GA,0,0,1
10-Apr-20,GJ,116,1,7
10-Apr-20,HP,0,0,0
10-Apr-20,HR,6,0,4
10-Apr-20,JH,1,0,0
10-Apr-20,JK,23,0,0
10-Apr-20,KA,10,0,4
10-Apr-20,KL,7,0,27
10-Apr-20,LA,1,0,1
10-Apr-20,LD,0,0,0
10-Apr-20,MH,210,12,63
10-Apr-20,ML,0,0,0
10-Apr-20,MN,0,0,0
10-Apr-20,MP,40,4,12
10-Apr-20,MZ,0,0,0
10-Apr-20,NL,0,0,0
10-Apr-20,OR,2,0,10
10-Apr-20,PB,21,1,2
10-Apr-20,PY,2,0,0
10-Apr-20,RJ,98,0,0
10-Apr-20,SK,0,0,0
10-Apr-20,TG,16,0,0
10-Apr-20,TN,77,1,17
10-Apr-20,TR,1,0,0
10-Apr-20,TT,871,22,151
10-Apr-20,UN,0,0,0
10-Apr-20,UP,23,0,1
10-Apr-20,UT,0,0,0
10-Apr-20,WB,13,0,0
10-Jun-20,AN,1,0,0
10-Jun-20,AP,365,1,110
10-Jun-20,AR,4,0,2
10-Jun-20,AS,235,1,152
10-Jun-20,BR,243,1,164
10-Jun-20,CH,2,0,4
10-Jun-20,CT,51,1,4
10-Jun-20,DD,0,0,0
10-Jun-20,DL,1501,79,384
10-Jun-20,DN,5,0,0
10-Jun-20,GA,28,0,0
10-Jun-20,GJ,510,34,370
10-Jun-20,HP,14,1,13
10-Jun-20,HR,370,7,381
10-Jun-20,JH,135,0,33
10-Jun-20,JK,161,3,165
10-Jun-20,KA,120,3,257
10-Jun-20,KL,65,1,57
10-Jun-20,LA,7,0,0
10-Jun-20,LD,0,0,0
10-Jun-20,MH,3254,149,1877
10-Jun-20,ML,1,0,0
10-Jun-20,MN,7,0,0
10-Jun-20,MP,200,7,163
10-Jun-20,MZ,5,0,0
10-Jun-20,NL,1,0,12
10-Jun-20,OR,110,0,149
10-Jun-20,PB,86,0,65
10-Jun-20,PY,12,0,5
10-Jun-20,RJ,355,4,241
10-Jun-20,SK,0,0,0
10-Jun-20,TG,191,8,75
10-Jun-20,TN,1927,19,1008
10-Jun-20,TR,31,0,47
10-Jun-20,TT,11156,358,6275
10-Jun-20,UN,516,0,0
10-Jun-20,UP,275,20,302
10-Jun-20,UT,25,2,76
10-Jun-20,WB,343,17,159
10-May-20,AN,0,0,0
10-May-20,AP,50,1,38
10-May-20,AR,0,0,0
10-May-20,AS,1,0,0
10-May-20,BR,96,1,36
10-May-20,CH,4,1,0
10-May-20,CT,0,0,6
10-May-20,DD,0,0,0
10-May-20,DL,381,5,49
10-May-20,DN,0,0,0
10-May-20,GA,0,0,0
10-May-20,GJ,398,21,454
10-May-20,HP,6,0,0
10-May-20,HR,28,1,10
10-May-20,JH,1,0,0
10-May-20,JK,25,0,15
10-May-20,KA,54,1,36
10-May-20,KL,7,0,4
10-May-20,LA,0,0,3
10-May-20,LD,0,0,0
10-May-20,MH,1943,53,399
10-May-20,ML,0,0,0
10-May-20,MN,0,0,0
10-May-20,MP,157,4,196
10-May-20,MZ,0,0,0
10-May-20,NL,0,0,0
10-May-20,OR,25,0,0
10-May-20,PB,61,0,9
10-May-20,PY,2,0,1
10-May-20,RJ,106,2,79
10-May-20,SK,0,0,0
10-May-20,TG,33,0,0
10-May-20,TN,669,3,135
10-May-20,TR,16,0,0
10-May-20,TT,4311,112,1669
10-May-20,UN,0,0,0
10-May-20,UP,94,5,154
10-May-20,UT,1,0,0
10-May-20,WB,153,14,45
11-Apr-20,AN,0,0,0
11-Apr-20,AP,24,0,0
11-Apr-20,AR,0,0,0
11-Apr-20,AS,0,0,0
11-Apr-20,BR,4,0,0
11-Apr-20,CH,0,0,0
11-Apr-20,CT,7,0,0
11-Apr-20,DD,0,0,0
11-Apr-20,DL,166,5,0
11-Apr-20,DN,0,0,0
11-Apr-20,GA,0,0,4
11-Apr-20,GJ,90,3,11
11-Apr-20,HP,4,0,6
11-Apr-20,HR,3,0,0
11-Apr-20,JH,3,0,0
11-Apr-20,JK,17,0,0
11-Apr-20,KA,8,0,5
11-Apr-20,KL,10,1,19
11-Apr-20,LA,0,0,0
11-Apr-20,LD,0,0,0
11-Apr-20,MH,187,17,20
11-Apr-20,ML,0,0,0
11-Apr-20,MN,0,0,0
11-Apr-20,MP,78,4,1
11-Apr-20,MZ,0,0,0
11-Apr-20,NL,0,0,0
11-Apr-20,OR,4,0,0
11-Apr-20,PB,7,1,0
11-Apr-20,PY,0,0,0
11-Apr-20,RJ,139,6,56
11-Apr-20,SK,0,0,0
11-Apr-20,TG,16,2,51
11-Apr-20,TN,58,1,0
11-Apr-20,TR,0,0,0
11-Apr-20,TT,854,40,186
11-Apr-20,UN,0,0,0
11-Apr-20,UP,19,1,13
11-Apr-20,UT,0,0,0
11-Apr-20,WB,10,0,0
11-Jun-20,AN,3,0,0
11-Jun-20,AP,182,2,99
11-Jun-20,AR,6,0,0
11-Jun-20,AS,145,0,184
11-Jun-20,BR,250,0,152
11-Jun-20,CH,4,0,4
11-Jun-20,CT,136,0,70
11-Jun-20,DD,0,0,0
11-Jun-20,DL,1877,101,486
11-Jun-20,DN,1,0,0
11-Jun-20,GA,30,0,0
11-Jun-20,GJ,513,38,366
11-Jun-20,HP,19,0,26
11-Jun-20,HR,389,12,73
11-Jun-20,JH,48,0,38
11-Jun-20,JK,67,1,149
11-Jun-20,KA,204,3,114
11-Jun-20,KL,83,1,62
11-Jun-20,LA,20,0,4
11-Jun-20,LD,0,0,0
11-Jun-20,MH,3607,152,1562
11-Jun-20,ML,0,0,5
11-Jun-20,MN,55,0,9
11-Jun-20,MP,192,4,150
11-Jun-20,MZ,9,0,0
11-Jun-20,NL,2,0,7
11-Jun-20,OR,136,1,72
11-Jun-20,PB,82,4,27
11-Jun-20,PY,13,2,7
11-Jun-20,RJ,238,6,206
11-Jun-20,SK,0,0,0
11-Jun-20,TG,209,9,176
11-Jun-20,TN,1875,23,1372
11-Jun-20,TR,25,0,39
11-Jun-20,TT,11135,394,6044
11-Jun-20,UN,-296,0,0
11-Jun-20,UP,478,24,321
11-Jun-20,UT,93,1,55
11-Jun-20,WB,440,10,209
11-May-20,AN,0,0,0
11-May-20,AP,38,0,73
11-May-20,AR,0,0,0
11-May-20,AS,2,0,5
11-May-20,BR,42,0,23
11-May-20,CH,8,0,4
11-May-20,CT,0,0,4
11-May-20,DD,0,0,0
11-May-20,DL,310,0,60
11-May-20,DN,0,0,0
11-May-20,GA,0,0,0
11-May-20,GJ,347,20,235
11-May-20,HP,1,0,0
11-May-20,HR,27,1,37
11-May-20,JH,4,0,0
11-May-20,JK,18,1,44
11-May-20,KA,14,0,4
11-May-20,KL,7,0,0
11-May-20,LA,0,0,1
11-May-20,LD,0,0,0
11-May-20,MH,1230,36,587
11-May-20,ML,0,0,0
11-May-20,MN,0,0,0
11-May-20,MP,171,6,71
11-May-20,MZ,0,0,0
11-May-20,NL,0,0,0
11-May-20,OR,38,0,17
11-May-20,PB,54,0,2
11-May-20,PY,0,0,0
11-May-20,RJ,174,5,83
11-May-20,SK,0,0,0
11-May-20,TG,79,0,50
11-May-20,TN,798,6,92
11-May-20,TR,0,0,0
11-May-20,TT,3592,81,1579
11-May-20,UN,0,0,0
11-May-20,UP,106,1,105
11-May-20,UT,0,0,0
11-May-20,WB,124,5,82
12-Apr-20,AN,0,0,0
12-Apr-20,AP,15,1,2
12-Apr-20,AR,0,0,0
12-Apr-20,AS,1,0,0
12-Apr-20,BR,0,0,11
12-Apr-20,CH,2,0,0
12-Apr-20,CT,6,0,1
12-Apr-20,DD,0,0,0
12-Apr-20,DL,85,5,1
12-Apr-20,DN,0,0,0
12-Apr-20,GA,0,0,0
12-Apr-20,GJ,48,2,0
12-Apr-20,HP,0,0,4
12-Apr-20,HR,16,1,8
12-Apr-20,JH,2,1,0
12-Apr-20,JK,21,0,0
12-Apr-20,KA,17,0,15
12-Apr-20,KL,2,0,36
12-Apr-20,LA,0,0,0
12-Apr-20,LD,0,0,0
12-Apr-20,MH,221,22,9
12-Apr-20,ML,0,0,0
12-Apr-20,MN,0,0,0
12-Apr-20,MP,33,3,3
12-Apr-20,MZ,0,0,0
12-Apr-20,NL,0,0,0
12-Apr-20,OR,0,0,0
12-Apr-20,PB,12,0,3
12-Apr-20,PY,0,0,0
12-Apr-20,RJ,104,2,5
12-Apr-20,SK,0,0,0
12-Apr-20,TG,28,2,7
12-Apr-20,TN,106,1,6
12-Apr-20,TR,0,0,0
12-Apr-20,TT,758,42,114
12-Apr-20,UN,0,0,0
12-Apr-20,UP,31,0,0
12-Apr-20,UT,0,0,0
12-Apr-20,WB,8,2,3
12-Jun-20,AN,0,0,0
12-Jun-20,AP,207,0,123
12-Jun-20,AR,19,0,0
12-Jun-20,AS,263,2,152
12-Jun-20,BR,148,1,230
12-Jun-20,CH,13,0,2
12-Jun-20,CT,47,0,123
12-Jun-20,DD,0,0,0
12-Jun-20,DL,2137,129,667
12-Jun-20,DN,0,0,0
12-Jun-20,GA,46,0,2
12-Jun-20,GJ,495,31,392
12-Jun-20,HP,16,0,17
12-Jun-20,HR,366,6,214
12-Jun-20,JH,57,0,55
12-Jun-20,JK,156,1,266
12-Jun-20,KA,271,7,464
12-Jun-20,KL,78,1,32
12-Jun-20,LA,104,0,4
12-Jun-20,LD,0,0,0
12-Jun-20,MH,3493,127,1718
12-Jun-20,ML,0,0,4
12-Jun-20,MN,19,0,0
12-Jun-20,MP,202,9,159
12-Jun-20,MZ,2,0,0
12-Jun-20,NL,26,0,28
12-Jun-20,OR,112,1,120
12-Jun-20,PB,99,4,23
12-Jun-20,PY,6,1,9
12-Jun-20,RJ,230,7,236
12-Jun-20,SK,50,0,0
12-Jun-20,TG,164,9,285
12-Jun-20,TN,1982,18,1342
12-Jun-20,TR,41,0,0
12-Jun-20,TT,11306,388,7263
12-Jun-20,UN,-616,0,0
